instance,maple result,maple time,maple-chrono result,maple-chrono time,maple-trail result,maple-trail time,maple-trail-append result,maple-trail-append time,maple-trail-2levels-ahead,maple-trail-2levels-ahead,par2,par-2 chrono,par-2 trail,par-2 append,par-2 1lvl,maple-chrono-dl result,maple-chrono-dl-time,
../SAT2019/sr2019/new/Heule/MM-23-4-4-4-4-1.cnf,-,5000.016,-,5000.109,-,5001.438,,,-,5000.7,10000,10000,10000,,10000,-,5000.014,10000
../SAT2019/sr2019/new/Bebel/toughsat_26bits_1.cnf,SAT,1349.839,SAT,94.219,SAT,1042.923,,,SAT,208.981,1349.839,94.219,1042.923,,208.981,SAT,1592.158,1592.158
../SAT2018/Porkhunov/Cake_9_19.cnf,-,5000.041,-,5000.01,-,5000.012,,,-,5000.019,10000,10000,10000,,10000,-,5000.067,10000
../SAT2019/sr2019/old/satcoin-genesis-SAT-10-sc2018.cnf,SAT,4.471,SAT,4.605,SAT,4.626,,,SAT,14.142,4.471,4.605,4.626,,14.142,SAT,7.176,7.176
../SAT2019/sr2019/new/Zhou/QuasiGroup-4-10_c18.cnf,-,5000.004,-,5000.005,-,5000.063,,,-,5000.02,10000,10000,10000,,10000,-,5000.056,10000
../SAT2019/sr2019/new/Heule/MM-23-no-type3.cnf,-,5000.018,-,5000.026,-,5000.017,,,-,5000.021,10000,10000,10000,,10000,-,5000.058,10000
../SAT2019/sr2019/old/partial-10-11-s-sc2007.cnf,SAT,2918.94,SAT,2756.457,SAT,3096.417,,,SAT,166.636,2918.94,2756.457,3096.417,,166.636,SAT,409.825,409.825
../SAT2019/sr2019/old/ndhf_xits_16_UNKNOWN-sc2009.cnf,-,5000.018,-,5000.023,-,5000.012,,,-,5000.061,10000,10000,10000,,10000,-,5000.016,10000
../SAT2019/sr2019/new/Chen/hcp_CP14_14.cnf,SAT,101.063,SAT,183.732,SAT,136.292,,,SAT,155.335,101.063,183.732,136.292,,155.335,SAT,196.252,196.252
../SAT2019/sr2019/new/Savicky/size_4_4_4_i3499_r8.cnf,UNSAT,214.347,UNSAT,209.663,UNSAT,217.918,,,UNSAT,400.163,214.347,209.663,217.918,,400.163,UNSAT,428.009,428.009
../SAT2018/Heusser/satcoin-genesis-SAT-3.cnf,SAT,2.077,SAT,2.084,SAT,2.046,,,SAT,2.064,2.077,2.084,2.046,,2.064,SAT,3.508,3.508
../SAT2018/Porkhunov/mchess_20.cnf,-,5000.009,-,5000.018,-,5000.015,,,-,5000.017,10000,10000,10000,,10000,-,5000.046,10000
../SAT2018/Manthey/Problem14_label14_false-unreach-call.c.cnf,SAT,120.163,SAT,230.139,SAT,175.169,,,SAT,156.196,120.163,230.139,175.169,,156.196,SAT,105.757,105.757
../SAT2018/Ehlers/ex187_10.cnf,SAT,653.436,SAT,590.928,SAT,325.426,,,SAT,586.324,653.436,590.928,325.426,,586.324,SAT,1494.304,1494.304
../SAT2019/sr2019/old/ctl_4291_567_2_unsat-sc2013.cnf,UNSAT,1134.648,UNSAT,1019.561,UNSAT,1099.735,,,UNSAT,1327.763,1134.648,1019.561,1099.735,,1327.763,UNSAT,1442.737,1442.737
../SAT2019/sr2019/new/Zhou/GracefulGraph-K04-P04_c18.cnf,SAT,132.926,SAT,41.156,SAT,34.284,,,SAT,101.603,132.926,41.156,34.284,,101.603,SAT,86.886,86.886
../SAT2018/Chowdhury/gto_p50c312.cnf,-,5000.009,-,5000.015,-,5000.042,,,-,5000.008,10000,10000,10000,,10000,-,5000.007,10000
../SAT2019/sr2019/new/Chen/hcp_r26_26.cnf,-,62.744,-,57.166,-,58.394,,,-,60.857,10000,10000,10000,,10000,-,68.512,10000
../SAT2019/sr2019/old/008-80-8-sc2014.cnf,SAT,272.162,SAT,605.788,SAT,293.53,,,SAT,361.71,272.162,605.788,293.53,,361.71,SAT,279.801,279.801
../SAT2018/Chowdhury/gto_p50c345.cnf,-,5000.007,-,5000.025,-,5000.013,,,-,5000.042,10000,10000,10000,,10000,-,5000.098,10000
../SAT2018/Zha/Karatsuba7654321x1234567.cnf,SAT,285.027,SAT,193.309,SAT,324.142,,,SAT,160.797,285.027,193.309,324.142,,160.797,SAT,354.948,354.948
../SAT2018/Porkhunov/Cake_9_20.cnf,-,5000.011,-,5000.056,-,5000.015,,,-,5000.028,10000,10000,10000,,10000,-,5000.035,10000
../SAT2018/Chowdhury/gto_p60c343.cnf,-,5000.004,-,5000.003,-,5000.008,,,-,5000.011,10000,10000,10000,,10000,-,5000.012,10000
../SAT2019/sr2019/old/stone-width3chain-nmarkers-20_shuffled-sc2016.cnf,-,5000.071,-,5004.412,-,5011.881,,,-,5000.131,10000,10000,10000,,10000,-,5000.113,10000
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox26.cnf,-,5000.024,-,5000.047,-,5000.007,,,-,5000.014,10000,10000,10000,,10000,-,5000.032,10000
../SAT2019/sr2019/old/6-4-6-sc2018.cnf,-,5000.013,-,5000.066,-,5000.586,,,-,5000.018,10000,10000,10000,,10000,-,5003.125,10000
../SAT2018/Biere/uniqinv45prop.cnf,UNSAT,2783.617,UNSAT,2829.365,UNSAT,2822.278,,,UNSAT,233.887,2783.617,2829.365,2822.278,,233.887,UNSAT,208.642,208.642
../SAT2018/Ofer/courses0.2_2017_9.cnf,SAT,1790.371,SAT,655.119,SAT,1174.066,,,SAT,1717.215,1790.371,655.119,1174.066,,1717.215,SAT,1507.338,1507.338
../SAT2019/sr2019/new/Zhou/frb-40-19-1-mgd_c18.cnf,SAT,22.146,SAT,22.177,SAT,20.383,,,SAT,17.129,22.146,22.177,20.383,,17.129,SAT,12.847,12.847
../SAT2019/sr2019/old/atco_enc2_opt2_05_9-sc2014.cnf,SAT,174.476,SAT,2901.777,SAT,1761.917,,,SAT,450.018,174.476,2901.777,1761.917,,450.018,SAT,919.138,919.138
../SAT2019/sr2019/new/Biere/eqsparrc16spwtcl16.cnf,-,5000.025,-,5000.012,-,5000.014,,,-,5000.009,10000,10000,10000,,10000,-,5000.028,10000
../SAT2018/Chowdhury/gto_p50c307.cnf,-,5000.005,-,5000.004,-,5000.016,,,-,5000.023,10000,10000,10000,,10000,-,5000.019,10000
../SAT2018/Scheel/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,SAT,22.206,SAT,9.629,SAT,17.611,,,SAT,35.691,22.206,9.629,17.611,,35.691,SAT,9.41,9.41
../SAT2019/sr2019/old/apn-sbox6-cut4-helpbox31-sc2018.cnf,SAT,473.715,SAT,491.126,SAT,277.498,,,SAT,580.009,473.715,491.126,277.498,,580.009,SAT,157.923,157.923
../SAT2019/sr2019/old/snw_13_8_pre-sc2016.cnf,UNSAT,1027.092,UNSAT,1189.952,UNSAT,1111.528,,,UNSAT,1532.668,1027.092,1189.952,1111.528,,1532.668,UNSAT,1386.178,1386.178
../SAT2018/Ofer/courses_flat_0.12_2017_9.cnf,-,5000.06,-,5000.067,-,5000.14,,,-,5000.076,10000,10000,10000,,10000,-,5000.089,10000
../SAT2019/sr2019/old/partial-5-19-u-sc2007.cnf,-,5000.044,-,5000.07,-,5000.044,,,-,5000.023,10000,10000,10000,,10000,-,5000.041,10000
../SAT2019/sr2019/old/ex051_9-sc2018.cnf,-,5000.046,-,5000.123,-,5000.03,,,-,5000.015,10000,10000,10000,,10000,-,5000.034,10000
../SAT2019/sr2019/old/sokoban-p16.sas.ex.15-sc2016.cnf,UNSAT,922.662,UNSAT,1125.043,UNSAT,1028.468,,,UNSAT,944.681,922.662,1125.043,1028.468,,944.681,UNSAT,1022.644,1022.644
../SAT2018/Biere/uniqinv30prop.cnf,UNSAT,2647.851,UNSAT,2676.476,UNSAT,2661.93,,,UNSAT,104.597,2647.851,2676.476,2661.93,,104.597,UNSAT,64.833,64.833
../SAT2019/sr2019/old/atco_enc1_opt1_04_32-sc2014.cnf,SAT,2131.698,SAT,2709.267,SAT,485.883,,,SAT,52.027,2131.698,2709.267,485.883,,52.027,SAT,2494.462,2494.462
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.sine_8_true-unreach-call_true-termination.i-witness.cnf,UNSAT,17.494,UNSAT,18.498,UNSAT,18.794,,,UNSAT,12.76,17.494,18.498,18.794,,12.76,UNSAT,22.161,22.161
../SAT2018/Heule/CNP-5-1200.cnf,SAT,197.442,SAT,206.93,SAT,1551.321,,,SAT,282.276,197.442,206.93,1551.321,,282.276,SAT,703.325,703.325
../SAT2018/Ofer/exam0.04_2018_3.cnf,SAT,3685.153,SAT,2729.156,SAT,2842.598,,,SAT,2697.119,3685.153,2729.156,2842.598,,2697.119,SAT,2772.236,2772.236
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox30.cnf,SAT,1179.255,SAT,761.803,SAT,179.373,,,SAT,538.013,1179.255,761.803,179.373,,538.013,SAT,1120.203,1120.203
../SAT2019/sr2019/new/Biere/eqspctbk12bpwtrc12.cnf,-,5000.005,-,5000.037,-,5000.042,,,-,5000.018,10000,10000,10000,,10000,-,5000.006,10000
../SAT2018/final/CRIL/T82.2.0.cnf,UNSAT,326.049,UNSAT,276.155,UNSAT,418.945,,,UNSAT,547.934,326.049,276.155,418.945,,547.934,UNSAT,306.695,306.695
../SAT2018/Jingchao/ae_rphp062_05.cnf,-,5000.016,-,5000.009,-,5000.108,,,-,5000.02,10000,10000,10000,,10000,-,5000.101,10000
../SAT2019/sr2019/old/MD5-29-4-sc2014.cnf,-,5000.007,-,5000.027,-,5000.009,,,-,5000.051,10000,10000,10000,,10000,-,5000.036,10000
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-A.cnf,-,5000.013,-,5000.012,-,5000.021,,,-,5000.021,10000,10000,10000,,10000,-,5000.038,10000
../SAT2019/sr2019/new/Biere/eqbparrc12spctbk12.cnf,-,5000.007,-,5000.008,-,5000.012,,,-,5000.04,10000,10000,10000,,10000,-,5000.012,10000
../SAT2018/Mayer-Eichberger/8-4-8.cnf,-,5000.031,-,5000.035,-,5000.049,,,-,5000.024,10000,10000,10000,,10000,-,5000.043,10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m148ABCD.cnf,SAT,44.769,SAT,288.659,SAT,2204.604,,,SAT,553.328,44.769,288.659,2204.604,,553.328,SAT,359.541,359.541
../SAT2018/Chen/20180321_140827428_p_cnf_320_1120.cnf,-,5000.008,-,5000.033,SAT,799.11,,,-,5000.026,10000,10000,799.11,,10000,SAT,1546.098,1546.098
../SAT2019/sr2019/new/Heule/MM-23-5-A.cnf,-,5000.022,-,5000.025,-,5000.027,,,-,5000.03,10000,10000,10000,,10000,-,5000.074,10000
../SAT2018/Xiao/Nb51T6.cnf,UNSAT,1976.448,UNSAT,1458.975,UNSAT,1997.483,,,-,5000.145,1976.448,1458.975,1997.483,,10000,UNSAT,2250.631,2250.631
../SAT2018/Chen/20180321_110704973_p_cnf_320_1120.cnf,-,5000.011,-,5000.006,-,5000.056,,,-,5000.01,10000,10000,10000,,10000,-,5000.085,10000
../SAT2018/Xiao/Nb49T6.cnf,UNSAT,1932.23,UNSAT,1415.759,UNSAT,1647.654,,,-,5000.142,1932.23,1415.759,1647.654,,10000,UNSAT,2026.276,2026.276
../SAT2019/sr2019/new/vonHolten/b1904P3-8x8c11h0SAT.cnf,-,5000.018,-,5000.03,-,5000.045,,,-,5000.014,10000,10000,10000,,10000,-,5000.026,10000
../SAT2018/Heule/CNP-5-0.cnf,SAT,438.453,SAT,1181.306,-,5000.031,,,SAT,1322.58,438.453,1181.306,10000,,1322.58,SAT,3466.459,3466.459
../SAT2019/sr2019/old/srhd-sgi-m62-q1504.5-n60-p30-s88600538-sc2011.cnf,-,5000.013,-,5000.441,-,5003.272,,,-,5000.059,10000,10000,10000,,10000,-,5000.753,10000
../SAT2018/Xiao/Nb39T6.cnf,UNSAT,878.703,UNSAT,746.225,UNSAT,844.094,,,UNSAT,1299.207,878.703,746.225,844.094,,1299.207,UNSAT,816.194,816.194
../SAT2018/final/Johnson/sted1_0x0-350.cnf,-,5000.011,-,5000.021,-,5000.024,,,-,5000.039,10000,10000,10000,,10000,-,5000.028,10000
../SAT2018/final/Soos/apn-sbox5-cut3-symmbreak.cnf,-,5000.02,-,5000.013,-,5000.031,,,-,5000.029,10000,10000,10000,,10000,-,5000.009,10000
../SAT2019/sr2019/new/Savicky/size_5_5_5_i003_r12.cnf,-,5000.014,-,5000.017,-,5000.014,,,-,5000.047,10000,10000,10000,,10000,-,5000.016,10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.square_5_true-unreach-call_true-termination.i-witness.cnf,UNSAT,44.079,UNSAT,24.42,UNSAT,41.568,,,UNSAT,44.97,44.079,24.42,41.568,,44.97,UNSAT,43.536,43.536
../SAT2019/sr2019/old/ak128astepbg2msaig-sc2016.cnf,-,5000.022,-,5000.021,-,5000.038,,,-,5000.048,10000,10000,10000,,10000,-,5000.082,10000
../SAT2018/Porkhunov/Cake_8_16.cnf,-,5000.009,-,5000.023,-,5000.241,,,-,5000.01,10000,10000,10000,,10000,-,5000.029,10000
../SAT2018/Manthey/filter1_true-unreach-call.c.cnf,UNSAT,1303.876,UNSAT,790.698,UNSAT,714.163,,,UNSAT,413.754,1303.876,790.698,714.163,,413.754,UNSAT,398.06,398.06
../SAT2018/Jingchao/a_rphp098_04.cnf,-,5000.016,-,5000.023,-,5000.011,,,-,5000.021,10000,10000,10000,,10000,-,5000.026,10000
../SAT2019/sr2019/new/Zaikin/Trivium_no_init_out350_known_last142_1_u.cnf,UNSAT,1293.103,UNSAT,1047.773,UNSAT,1111.612,,,UNSAT,1627.7,1293.103,1047.773,1111.612,,1627.7,UNSAT,1533.577,1533.577
../SAT2019/sr2019/new/Savicky/size_5_5_5_i223_r12.cnf,-,5000.008,SAT,68.41,-,5000.046,,,-,5000.017,10000,68.41,10000,,10000,SAT,1789.447,1789.447
../SAT2019/sr2019/new/Chen/hcp_d20_20.cnf,-,5000.012,-,5000.013,-,5000.059,,,-,5000.041,10000,10000,10000,,10000,-,5000.064,10000
../SAT2019/sr2019/new/Zaikin/Mickey_out250_known_last147_0.cnf,SAT,553.16,SAT,252.201,SAT,611.999,,,SAT,974.734,553.16,252.201,611.999,,974.734,SAT,432.108,432.108
../SAT2018/Zha/Karatsuba6972593x13466917.cnf,SAT,363.49,SAT,288.343,SAT,62.886,,,SAT,82.163,363.49,288.343,62.886,,82.163,SAT,581.787,581.787
../SAT2018/Devriendt/school1.col.14.cnf,-,5000.011,-,5000.015,-,5000.028,,,-,5000.02,10000,10000,10000,,10000,-,5000.037,10000
../SAT2019/sr2019/old/ex175_18-sc2018.cnf,SAT,1851.031,-,5000.159,SAT,2595.058,,,SAT,2083.887,1851.031,10000,2595.058,,2083.887,SAT,2865.917,2865.917
../SAT2019/sr2019/old/sokoban-p16.sas.ex.23-sc2016.cnf,-,5000.1,-,5000.145,-,5000.109,,,-,5000.151,10000,10000,10000,,10000,-,5000.219,10000
../SAT2018/Jingchao/a_rphp045_05.cnf,-,5000.022,-,5000.015,-,5000.034,,,-,5000.021,10000,10000,10000,,10000,-,5000.029,10000
../SAT2019/sr2019/new/Bebel/toughsat_23bits_1.cnf,SAT,69.438,SAT,90.691,SAT,98.228,,,SAT,20.307,69.438,90.691,98.228,,20.307,SAT,187.909,187.909
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m63a.cnf,SAT,490.221,SAT,450.208,SAT,425.164,,,SAT,412.966,490.221,450.208,425.164,,412.966,SAT,414.681,414.681
../SAT2019/sr2019/old/QG7a-gensys-ukn002.sat05-3842.reshuffled-07-sc2007.cnf,UNSAT,397.733,UNSAT,487.898,UNSAT,337.244,,,UNSAT,324.908,397.733,487.898,337.244,,324.908,UNSAT,469.788,469.788
../SAT2019/sr2019/new/Zhou/knight_18.cnf,SAT,757.572,SAT,566.41,SAT,796.603,,,SAT,909.169,757.572,566.41,796.603,,909.169,SAT,970.422,970.422
../SAT2018/Ehlers/ex009_10.cnf,SAT,810.855,-,5000.083,SAT,1155.004,,,SAT,2541.48,810.855,10000,1155.004,,2541.48,SAT,1353.025,1353.025
../SAT2019/sr2019/new/Savicky/size_4_4_4_i4828_r8.cnf,UNSAT,493.062,UNSAT,507.216,UNSAT,666.707,,,UNSAT,580.133,493.062,507.216,666.707,,580.133,UNSAT,731.972,731.972
../SAT2019/sr2019/old/ak128modasbg2asisc-sc2016.cnf,-,5000.052,-,5000.06,-,5000.04,,,-,5000.02,10000,10000,10000,,10000,-,5000.063,10000
../SAT2018/Heule/CNP-5-300.cnf,-,5000.051,SAT,2148.171,SAT,1169.673,,,SAT,2200.419,10000,2148.171,1169.673,,2200.419,SAT,1506.367,1506.367
,,,,,,,,,,,3797102.401,3690331.836,3693577.387,,3667055.849,,,3550963.527
