instance	cadical result	cadical time	cadical-chrono result	cadical-chrono time	cadical-trail result	cadical-trail time	cadical-trail-append result	cadical-trail-append time	cadical-trail-2levels-ahead	cadical-trail-2levels-ahead	par2	par-2 chrono	par-2 trail	par-2 append	par-2 1lvl
../SAT2018/Chowdhury/gto_p50c312.cnf	-	5000.076	-	5000.013	-	5000.024	-	5000.018	-	5000.014	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Chen/hcp_r26_26.cnf	-	40.975	-	41.394	-	51.568	-	41.69	-	43.732	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/008-80-8-sc2014.cnf	SAT	1010.851	SAT	309.642	SAT	339.454	SAT	1945.25	SAT	2239.716	1010.851	309.642	339.454	1945.25	2239.716
../SAT2018/Chowdhury/gto_p50c345.cnf	-	5000.01	-	5000.023	-	5000.014	-	5000.01	-	5000.032	10000	10000	10000	10000	10000
../SAT2018/Zha/Karatsuba7654321x1234567.cnf	SAT	261.886	SAT	76.087	SAT	346.494	SAT	189.723	SAT	8.875	261.886	76.087	346.494	189.723	8.875
../SAT2018/Porkhunov/Cake_9_20.cnf	-	5000.024	-	5000.018	-	5000.006	-	5000.009	-	5000.06	10000	10000	10000	10000	10000
../SAT2018/Chowdhury/gto_p60c343.cnf	-	5000.009	-	5000.022	-	5000.008	-	5000.108	-	5000.056	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/stone-width3chain-nmarkers-20_shuffled-sc2016.cnf	-	5000.124	-	5000.098	-	5000.127	-	5000.121	-	5000.111	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox6-cut5-helpbox26.cnf	-	5000.03	-	5000.052	-	5000.013	-	5000.268	-	5000.025	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/6-4-6-sc2018.cnf	-	5000.006	-	5000.166	-	5000.063	-	5000.05	SAT	3321.562	10000	10000	10000	10000	3321.562
../SAT2018/Biere/uniqinv45prop.cnf	UNSAT	2746.881	UNSAT	2784.559	UNSAT	2963.964	UNSAT	3007.807	UNSAT	3136.099	2746.881	2784.559	2963.964	3007.807	3136.099
../SAT2018/Ofer/courses0.2_2017_9.cnf	SAT	992.688	SAT	276.903	SAT	3250.156	SAT	930.708	SAT	1108.69	992.688	276.903	3250.156	930.708	1108.69
../SAT2019/sr2019/new/Zhou/frb-40-19-1-mgd_c18.cnf	SAT	1.946	SAT	6.642	SAT	9.086	SAT	7.523	SAT	3.175	1.946	6.642	9.086	7.523	3.175
../SAT2019/sr2019/old/atco_enc2_opt2_05_9-sc2014.cnf	SAT	127.276	SAT	113.881	SAT	155.821	SAT	778.217	SAT	613.401	127.276	113.881	155.821	778.217	613.401
../SAT2019/sr2019/new/Biere/eqsparrc16spwtcl16.cnf	-	5000.014	-	5000.01	-	5000.06	-	5000.016	-	5000.006	10000	10000	10000	10000	10000
../SAT2018/Chowdhury/gto_p50c307.cnf	-	5000.014	-	5000.022	-	5000.019	-	5001.172	-	5000.006	10000	10000	10000	10000	10000
../SAT2018/Scheel/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf	SAT	19.851	SAT	19.366	SAT	19.959	SAT	18.671	SAT	23.905	19.851	19.366	19.959	18.671	23.905
../SAT2019/sr2019/old/apn-sbox6-cut4-helpbox31-sc2018.cnf	SAT	191.778	SAT	518.477	SAT	296.52	SAT	1008.795	SAT	207.501	191.778	518.477	296.52	1008.795	207.501
../SAT2019/sr2019/old/snw_13_8_pre-sc2016.cnf	UNSAT	1729.974	UNSAT	1941.651	UNSAT	1776.819	UNSAT	1801.854	UNSAT	1659	1729.974	1941.651	1776.819	1801.854	1659
../SAT2018/Ofer/courses_flat_0.12_2017_9.cnf	-	5000.029	-	5000.032	-	5000.045	-	5000.041	-	5000.039	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/partial-5-19-u-sc2007.cnf	-	5000.032	-	5000.028	-	5000.036	-	5000.04	-	5000.019	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/ex051_9-sc2018.cnf	UNSAT	4364.931	UNSAT	4036.871	UNSAT	3800.422	UNSAT	4270.716	UNSAT	4009.253	4364.931	4036.871	3800.422	4270.716	4009.253
../SAT2019/sr2019/old/sokoban-p16.sas.ex.15-sc2016.cnf	UNSAT	853.327	UNSAT	1387.175	UNSAT	1428.28	UNSAT	869.68	UNSAT	1166.033	853.327	1387.175	1428.28	869.68	1166.033
../SAT2018/Biere/uniqinv30prop.cnf	UNSAT	466.483	UNSAT	528.642	UNSAT	652.646	UNSAT	378.729	UNSAT	496.199	466.483	528.642	652.646	378.729	496.199
../SAT2019/sr2019/old/atco_enc1_opt1_04_32-sc2014.cnf	SAT	77.406	SAT	71.178	SAT	68.158	SAT	271.771	SAT	299.861	77.406	71.178	68.158	271.771	299.861
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.sine_8_true-unreach-call_true-termination.i-witness.cnf	UNSAT	6.593	UNSAT	10.261	UNSAT	52.17	UNSAT	27.67	UNSAT	32.479	6.593	10.261	52.17	27.67	32.479
../SAT2018/Heule/CNP-5-1200.cnf	SAT	125.597	SAT	150.369	SAT	142.739	SAT	141.136	SAT	204.948	125.597	150.369	142.739	141.136	204.948
../SAT2018/Ofer/exam0.04_2018_3.cnf	SAT	2739.345	SAT	1173.11	SAT	1392.789	SAT	3799.342	SAT	381.638	2739.345	1173.11	1392.789	3799.342	381.638
../SAT2018/final/Soos/apn-sbox6-cut3-helpbox30.cnf	SAT	1518.602	SAT	753.333	SAT	1158.955	SAT	586.061	SAT	640.693	1518.602	753.333	1158.955	586.061	640.693
../SAT2019/sr2019/new/Biere/eqspctbk12bpwtrc12.cnf	-	5000.007	-	5000.008	-	5000.01	-	5000.011	-	5000.031	10000	10000	10000	10000	10000
../SAT2018/final/CRIL/T82.2.0.cnf	UNSAT	469.193	UNSAT	482.026	UNSAT	771.641	UNSAT	465.921	UNSAT	440.89	469.193	482.026	771.641	465.921	440.89
../SAT2018/Jingchao/ae_rphp062_05.cnf	-	5000.039	-	5000.119	-	5000.012	-	5000.017	-	5000.015	10000	10000	10000	10000	10000
../SAT2019/sr2019/old/MD5-29-4-sc2014.cnf	-	5000.019	-	5000.021	-	5000.014	-	5000.016	-	5000.027	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Heule/MM-23-2-2-2-2-A.cnf	-	5000.041	-	5000.026	-	5000.018	-	5000.015	-	5000.024	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Biere/eqbparrc12spctbk12.cnf	-	5000.006	-	5000.006	-	5000.016	-	5000.008	-	5000.004	10000	10000	10000	10000	10000
../SAT2018/Mayer-Eichberger/8-4-8.cnf	-	5000.017	-	5000.034	-	5000.03	-	5000.041	-	5000.03	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m148ABCD.cnf	SAT	4579.974	SAT	1028.952	SAT	4432.865	SAT	2961.215	SAT	3002.769	4579.974	1028.952	4432.865	2961.215	3002.769
../SAT2018/Chen/20180321_140827428_p_cnf_320_1120.cnf	SAT	284.709	SAT	35.39	SAT	322.058	SAT	58.581	SAT	235.568	284.709	35.39	322.058	58.581	235.568
../SAT2019/sr2019/new/Heule/MM-23-5-A.cnf	-	5000.017	-	5000.021	-	5000.071	-	5000.098	-	5000.055	10000	10000	10000	10000	10000
../SAT2018/Xiao/Nb51T6.cnf	UNSAT	1892.899	UNSAT	3570.568	UNSAT	1821.215	UNSAT	2283.993	UNSAT	2163.035	1892.899	3570.568	1821.215	2283.993	2163.035
../SAT2018/Chen/20180321_110704973_p_cnf_320_1120.cnf	SAT	1871.618	-	5000.007	-	5000.027	-	5000.01	-	5000.012	1871.618	10000	10000	10000	10000
../SAT2018/Xiao/Nb49T6.cnf	UNSAT	1784.908	UNSAT	1931.292	UNSAT	3690.378	UNSAT	1801.559	UNSAT	1437.899	1784.908	1931.292	3690.378	1801.559	1437.899
../SAT2019/sr2019/new/vonHolten/b1904P3-8x8c11h0SAT.cnf	-	5000.021	-	5000.045	-	5000.014	-	5000.014	-	5000.009	10000	10000	10000	10000	10000
../SAT2018/Heule/CNP-5-0.cnf	SAT	585.425	SAT	219.228	SAT	108.783	SAT	45.924	SAT	713	585.425	219.228	108.783	45.924	713
../SAT2019/sr2019/old/srhd-sgi-m62-q1504.5-n60-p30-s88600538-sc2011.cnf	-	5000.025	-	5000.023	-	5000.036	-	5000.856	-	5000.034	10000	10000	10000	10000	10000
../SAT2018/Xiao/Nb39T6.cnf	UNSAT	977.546	UNSAT	1162.286	UNSAT	826.219	UNSAT	1152.806	UNSAT	1117.123	977.546	1162.286	826.219	1152.806	1117.123
../SAT2018/final/Johnson/sted1_0x0-350.cnf	-	5000.011	-	5000.009	-	5000.008	-	5000.022	-	5000.023	10000	10000	10000	10000	10000
../SAT2018/final/Soos/apn-sbox5-cut3-symmbreak.cnf	-	5000.007	-	5000.014	-	5000.034	-	5000.094	-	5000.007	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Savicky/size_5_5_5_i003_r12.cnf	-	5000.008	-	5000.012	-	5000.009	-	5005.796	-	5000.064	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Manthey/sv-comp19_prop-reachsafety.square_5_true-unreach-call_true-termination.i-witness.cnf	UNSAT	303.575	UNSAT	169.102	UNSAT	396.098	UNSAT	153.257	UNSAT	275.378	303.575	169.102	396.098	153.257	275.378
../SAT2019/sr2019/old/ak128astepbg2msaig-sc2016.cnf	-	5000.017	-	5000.016	-	5000.041	-	5000.017	-	5000.021	10000	10000	10000	10000	10000
../SAT2018/Porkhunov/Cake_8_16.cnf	-	5000.012	-	5000.009	-	5000.029	-	5000.154	-	5000.039	10000	10000	10000	10000	10000
../SAT2018/Manthey/filter1_true-unreach-call.c.cnf	-	5000.032	UNSAT	860.008	UNSAT	443.272	-	5000.033	-	5000.084	10000	860.008	443.272	10000	10000
../SAT2018/Jingchao/a_rphp098_04.cnf	-	5000.012	-	5000.017	-	5000.016	-	5000.009	-	5000.008	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zaikin/Trivium_no_init_out350_known_last142_1_u.cnf	UNSAT	4168.776	UNSAT	4032.119	UNSAT	3133.064	UNSAT	4464.032	UNSAT	3901.791	4168.776	4032.119	3133.064	4464.032	3901.791
../SAT2019/sr2019/new/Savicky/size_5_5_5_i223_r12.cnf	SAT	1252.778	SAT	31.439	SAT	292.601	SAT	270.254	SAT	1206.2	1252.778	31.439	292.601	270.254	1206.2
../SAT2019/sr2019/new/Chen/hcp_d20_20.cnf	-	5000.01	-	5000.053	-	5000.02	-	5000.025	-	5000.008	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Zaikin/Mickey_out250_known_last147_0.cnf	SAT	618.601	SAT	610.305	SAT	497.004	SAT	38.039	SAT	51.735	618.601	610.305	497.004	38.039	51.735
../SAT2018/Zha/Karatsuba6972593x13466917.cnf	SAT	422.497	SAT	75.57	SAT	449.339	SAT	278.109	SAT	494.322	422.497	75.57	449.339	278.109	494.322
../SAT2018/Devriendt/school1.col.14.cnf	UNSAT	902.044	UNSAT	1059.089	UNSAT	893.493	UNSAT	931.688	UNSAT	1446.004	902.044	1059.089	893.493	931.688	1446.004
../SAT2019/sr2019/old/ex175_18-sc2018.cnf	SAT	3269.529	SAT	2790.924	SAT	2330.265	SAT	3016.594	SAT	2343.474	3269.529	2790.924	2330.265	3016.594	2343.474
../SAT2019/sr2019/old/sokoban-p16.sas.ex.23-sc2016.cnf	SAT	4278.323	-	5000.089	-	5000.082	-	5000.067	-	5000.08	4278.323	10000	10000	10000	10000
../SAT2018/Jingchao/a_rphp045_05.cnf	-	5000.018	-	5000.028	-	5000.014	-	5000.021	-	5000.011	10000	10000	10000	10000	10000
../SAT2019/sr2019/new/Bebel/toughsat_23bits_1.cnf	SAT	91.499	SAT	49.741	SAT	62.536	SAT	61.167	SAT	135.92	91.499	49.741	62.536	61.167	135.92
../SAT2019/sr2019/new/Skladanivskyy/sha1r17m63a.cnf	SAT	183.234	SAT	269.379	SAT	462.377	SAT	12.516	SAT	865.569	183.234	269.379	462.377	12.516	865.569
../SAT2019/sr2019/old/QG7a-gensys-ukn002.sat05-3842.reshuffled-07-sc2007.cnf	UNSAT	229.131	UNSAT	370.218	UNSAT	223.805	UNSAT	268.509	UNSAT	1001.159	229.131	370.218	223.805	268.509	1001.159
../SAT2019/sr2019/new/Zhou/knight_18.cnf	-	5000.041	-	5000.057	-	5000.054	-	5000.024	-	5000.024	10000	10000	10000	10000	10000
../SAT2018/Ehlers/ex009_10.cnf	SAT	1236.936	SAT	408.686	SAT	1223.148	SAT	457.525	SAT	497.732	1236.936	408.686	1223.148	457.525	497.732
../SAT2019/sr2019/new/Savicky/size_4_4_4_i4828_r8.cnf	UNSAT	521.316	UNSAT	557.504	UNSAT	553.304	UNSAT	458.449	UNSAT	544.214	521.316	557.504	553.304	458.449	544.214
../SAT2019/sr2019/old/ak128modasbg2asisc-sc2016.cnf	SAT	3236.009	-	5000.033	-	5000.016	-	5000.028	-	5000.045	3236.009	10000	10000	10000	10000
../SAT2018/Heule/CNP-5-300.cnf	SAT	130.016	SAT	193.957	SAT	110.557	SAT	187.1	SAT	792.293	130.016	193.957	110.557	187.1	792.293
											3220356.996	3268704.756	3247819.423	3234253.414	3216302.238
